Offender_isMale,Offender_ethnicAppearance,Offender_Age,DASH_Assessment,AccHowKnown,Known 1,Known 2,ProceedingsType,Previous_Crimes,Crimes in pre 1,Previous_DV,DV in Pre 1
0,2,19.430553,1,0,0,0,0,19.430553,0,19.430553,0
0,5,53.68493,2,1,0,1,0,53.68493,0,53.68493,0
0,6,34.0,2,3,0,0,0,34.0,0,34.0,0
0,3,36.840668,0,2,0,1,0,36.840668,0,36.840668,0
0,3,29.65297,0,1,0,1,0,29.65297,0,29.65297,0
0,3,31.387453,0,1,0,0,1,31.387453,0,31.387453,0
0,3,30.052387,1,2,1,1,0,30.052387,0,30.052387,0
0,3,53.0,0,0,0,0,0,53.0,0,53.0,0
0,2,65.0,0,2,1,1,0,65.0,0,65.0,0
0,6,33.3376,0,0,0,0,0,33.3376,0,33.3376,0
0,5,48.2771,1,6,1,0,0,48.2771,0,48.2771,0
0,6,33.497406,1,1,0,1,0,33.497406,0,33.497406,0
0,7,44.08073,0,2,1,1,0,44.08073,0,44.08073,0
0,6,62.0,0,4,0,1,0,62.0,0,62.0,0
0,5,30.271723,0,1,0,1,0,30.271723,0,30.271723,0
0,4,26.0,0,0,0,0,0,26.0,0,26.0,0
0,3,55.0,0,1,0,1,0,55.0,0,55.0,0
0,3,38.0,1,1,0,1,0,38.0,0,38.0,0
0,3,30.0,1,1,0,0,0,30.0,0,30.0,0
0,3,41.0,0,1,0,1,0,41.0,0,41.0,0
0,3,41.0,0,1,0,1,0,41.0,0,41.0,0
0,3,48.0,0,2,1,1,0,48.0,0,48.0,0
0,2,44.7749,0,2,1,1,0,44.7749,0,44.7749,0
0,2,27.954798,0,2,0,1,0,27.954798,0,27.954798,0
0,2,44.20552,0,2,1,1,0,44.20552,0,44.20552,0
0,6,39.0,0,0,0,0,0,39.0,0,39.0,0
0,6,42.887035,0,9,1,0,0,42.887035,0,42.887035,0
0,2,40.212505,0,2,1,1,0,40.212505,0,40.212505,0
0,2,29.02314,0,2,1,1,0,29.02314,0,29.02314,0
0,5,30.677914,0,1,0,1,0,30.677914,0,30.677914,0
0,2,50.663887,1,2,1,1,0,50.663887,0,50.663887,0
0,2,49.093082,1,6,1,0,0,49.093082,0,49.093082,0
0,2,44.610676,0,2,1,1,0,44.610676,0,44.610676,0
0,3,38.0,0,2,1,1,0,38.0,0,38.0,0
0,7,30.484869,1,1,0,1,1,30.484869,0,30.484869,0
0,5,51.23067,0,2,1,1,3,51.23067,0,51.23067,0
0,3,20.853163,0,0,0,0,0,20.853163,0,20.853163,0
0,6,60.832203,0,7,1,0,0,60.832203,0,60.832203,0
0,3,30.0,1,0,0,0,0,30.0,0,30.0,0
0,2,34.0,1,1,0,1,0,34.0,1,34.0,0
1,5,19.0,2,4,0,1,0,19.0,0,19.0,0
0,2,34.0,1,1,0,1,0,34.0,1,34.0,0
0,5,49.0,0,0,0,0,0,49.0,0,49.0,0
0,7,62.56222,1,8,1,1,0,62.56222,0,62.56222,0
0,3,72.03297,0,0,0,0,0,72.03297,0,72.03297,0
0,6,60.0917,0,6,1,0,0,60.0917,0,60.0917,0
0,4,51.34138,1,2,1,1,0,51.34138,0,51.34138,0
0,6,37.40025,0,1,0,1,0,37.40025,0,37.40025,0
0,4,28.542974,0,1,0,1,0,28.542974,0,28.542974,0
1,7,42.545536,1,4,0,0,0,42.545536,0,42.545536,0
0,6,25.816011,1,2,0,0,0,25.816011,0,25.816011,0
0,2,65.166245,0,2,1,1,0,65.166245,0,65.166245,0
0,7,22.128485,1,2,1,1,0,22.128485,0,22.128485,0
0,3,72.495384,1,0,0,0,0,72.495384,0,72.495384,0
0,3,41.475616,0,1,0,1,0,41.475616,0,41.475616,0
0,6,28.64656,0,10,1,1,0,28.64656,0,28.64656,0
0,2,32.740704,0,2,1,1,3,32.740704,0,32.740704,0
0,6,49.192936,0,0,0,0,0,49.192936,0,49.192936,0
0,3,41.0,0,2,1,1,0,41.0,0,41.0,0
0,3,48.0,0,1,0,1,0,48.0,0,48.0,0
0,3,29.0,0,0,0,0,0,29.0,0,29.0,0
0,6,39.0436,1,2,0,1,0,39.0436,0,39.0436,0
0,2,65.653984,0,2,1,1,0,65.653984,0,65.653984,0
0,7,42.61987,0,2,0,0,0,42.61987,0,42.61987,0
0,3,40.0,1,1,0,0,0,40.0,0,40.0,0
0,6,62.85382,0,9,1,0,0,62.85382,0,62.85382,0
0,6,31.0,1,1,0,1,1,31.0,0,31.0,0
0,3,72.56163,1,1,0,0,0,72.56163,0,72.56163,0
0,6,38.640766,0,1,0,1,0,38.640766,0,38.640766,0
0,4,57.0,1,1,0,1,0,57.0,0,57.0,0
0,6,30.0,0,1,0,1,0,30.0,0,30.0,0
0,5,30.217077,0,3,1,0,0,30.217077,1,30.217077,0
0,3,40.0,0,2,1,1,0,40.0,0,40.0,0
0,6,23.502481,1,3,0,1,0,23.502481,0,23.502481,0
0,3,21.0,1,0,0,0,0,21.0,0,21.0,0
0,7,47.84212,0,1,0,1,0,47.84212,0,47.84212,0
0,6,36.24406,0,0,0,0,0,36.24406,0,36.24406,0
0,2,52.937637,0,1,0,1,0,52.937637,0,52.937637,0
0,4,19.84613,2,2,0,1,0,19.84613,0,19.84613,0
0,6,22.29408,0,3,0,1,0,22.29408,0,22.29408,0
0,6,27.520887,0,2,0,1,0,27.520887,0,27.520887,0
0,6,25.958706,1,2,0,0,0,25.958706,0,25.958706,0
0,6,27.485283,0,3,0,1,0,27.485283,0,27.485283,0
0,6,54.961777,0,1,0,1,0,54.961777,0,54.961777,0
0,4,68.64106,1,1,0,0,1,68.64106,0,68.64106,0
0,4,54.460003,2,1,0,1,0,54.460003,0,54.460003,0
0,7,48.775455,0,1,0,1,0,48.775455,0,48.775455,0
0,5,25.705116,0,0,0,0,0,25.705116,0,25.705116,0
0,3,35.0,0,1,0,1,2,35.0,0,35.0,0
0,2,28.0,0,2,1,1,0,28.0,0,28.0,0
0,3,40.82275,0,1,0,1,0,40.82275,0,40.82275,0
0,5,35.703545,0,0,0,0,0,35.703545,0,35.703545,0
0,3,38.0,0,1,0,1,0,38.0,0,38.0,0
0,6,31.0,1,0,0,0,0,31.0,1,31.0,0
0,3,35.0,0,0,0,0,0,35.0,0,35.0,0
0,5,82.27768,1,2,1,1,0,82.27768,0,82.27768,0
0,6,64.60051,1,3,1,1,0,64.60051,0,64.60051,0
0,6,33.01607,0,1,0,1,0,33.01607,0,33.01607,0
0,5,36.541172,0,0,0,0,0,36.541172,0,36.541172,0
0,3,40.592823,0,1,0,1,0,40.592823,0,40.592823,0
0,3,20.544657,1,0,0,0,0,20.544657,0,20.544657,0
0,3,43.050198,0,1,0,1,0,43.050198,0,43.050198,0
1,5,34.0,2,4,0,0,0,34.0,0,34.0,0
0,6,42.0,1,7,1,0,3,42.0,0,42.0,0
0,3,37.35423,0,2,1,1,0,37.35423,0,37.35423,0
0,6,23.787857,0,4,0,1,0,23.787857,0,23.787857,0
0,6,49.999977,0,1,0,1,0,49.999977,0,49.999977,0
0,3,37.0,0,1,0,1,0,37.0,0,37.0,0
0,3,34.0,2,2,0,0,0,34.0,0,34.0,0
0,6,33.356236,1,6,1,0,0,33.356236,0,33.356236,0
0,6,45.570866,0,1,0,1,1,45.570866,0,45.570866,0
0,2,47.839096,0,2,1,1,0,47.839096,0,47.839096,0
0,6,50.93784,0,1,0,1,0,50.93784,0,50.93784,0
0,6,61.3645,0,2,0,0,0,61.3645,0,61.3645,0
0,7,45.729877,1,0,0,0,0,45.729877,0,45.729877,0
0,2,49.42578,1,1,0,1,0,49.42578,0,49.42578,0
0,3,34.0,0,1,0,1,0,34.0,1,34.0,0
0,6,40.0,1,4,0,0,0,40.0,0,40.0,0
0,5,80.78436,0,2,1,1,0,80.78436,0,80.78436,0
0,6,54.107872,0,1,0,1,0,54.107872,0,54.107872,0
0,5,71.76595,0,2,1,1,0,71.76595,0,71.76595,0
0,3,34.0,0,1,0,1,0,34.0,0,34.0,0
0,6,34.332447,0,0,0,0,0,34.332447,0,34.332447,0
0,5,68.00596,1,3,0,0,0,68.00596,0,68.00596,0
0,6,51.064934,0,1,0,1,0,51.064934,0,51.064934,0
0,8,86.753365,0,2,1,1,0,86.753365,0,86.753365,0
0,6,38.70909,0,1,0,1,0,38.70909,0,38.70909,0
0,6,46.0,1,2,0,1,4,46.0,0,46.0,0
1,2,34.0,0,3,0,0,0,34.0,1,34.0,0
0,6,42.0,1,5,0,0,1,42.0,0,42.0,0
0,2,32.0,0,1,0,1,0,32.0,0,32.0,0
0,6,55.229572,0,1,0,1,0,55.229572,0,55.229572,0
1,7,24.0,1,3,0,0,0,24.0,0,24.0,0
0,6,50.0,0,0,0,0,0,50.0,0,50.0,0
0,3,32.0,0,1,0,1,0,32.0,0,32.0,0
0,3,21.357283,1,0,0,0,1,21.357283,0,21.357283,0
0,6,31.0,1,0,0,0,0,31.0,0,31.0,0
0,6,46.044895,1,1,0,1,2,46.044895,0,46.044895,0
0,2,52.113358,0,1,0,0,0,52.113358,0,52.113358,0
0,5,36.0,1,0,0,0,0,36.0,0,36.0,0
0,3,67.095024,1,2,0,1,0,67.095024,0,67.095024,0
0,6,17.579268,0,0,0,0,0,17.579268,0,17.579268,0
0,2,21.0,1,0,0,0,0,21.0,0,21.0,0
0,6,34.81094,1,2,1,0,0,34.81094,0,34.81094,0
0,3,34.621384,0,1,0,1,0,34.621384,0,34.621384,0
0,4,65.95039,1,2,1,1,0,65.95039,0,65.95039,0
0,3,40.011097,0,2,1,1,0,40.011097,0,40.011097,0
0,2,34.0,0,0,0,0,0,34.0,0,34.0,0
0,2,28.494839,0,1,0,1,0,28.494839,0,28.494839,0
0,6,23.75117,0,4,0,1,0,23.75117,0,23.75117,0
0,5,48.0,0,1,0,1,0,48.0,0,48.0,0
0,6,31.0,1,0,0,0,0,31.0,1,31.0,0
0,6,34.476013,0,0,0,0,0,34.476013,0,34.476013,0
0,3,34.881992,1,1,0,1,5,34.881992,0,34.881992,0
0,5,55.414494,0,1,0,1,0,55.414494,0,55.414494,0
0,3,48.0,0,2,1,1,0,48.0,0,48.0,0
0,6,32.39741,0,1,0,1,0,32.39741,0,32.39741,0
0,3,34.344627,0,0,0,0,0,34.344627,0,34.344627,0
0,3,29.037088,0,1,0,1,0,29.037088,0,29.037088,0
0,2,28.0,0,2,1,1,0,28.0,0,28.0,0
0,5,49.856174,0,1,0,1,0,49.856174,0,49.856174,0
0,4,34.461185,2,1,0,1,6,34.461185,0,34.461185,0
0,6,33.836285,0,1,0,1,0,33.836285,0,33.836285,0
0,7,22.546324,1,2,1,1,0,22.546324,0,22.546324,0
0,3,44.0,0,2,1,1,0,44.0,0,44.0,0
0,2,44.8134,0,2,1,1,0,44.8134,0,44.8134,0
0,6,31.0,1,0,0,0,0,31.0,0,31.0,0
0,2,49.362377,1,6,1,0,0,49.362377,0,49.362377,0
0,4,72.147095,0,3,1,1,0,72.147095,0,72.147095,0
0,3,31.420078,0,1,0,1,0,31.420078,0,31.420078,0
0,7,21.287046,0,1,0,0,0,21.287046,0,21.287046,0
0,2,34.0,0,1,0,1,0,34.0,1,34.0,0
0,3,53.094547,0,0,0,0,0,53.094547,0,53.094547,0
0,6,24.837732,1,0,0,0,0,24.837732,0,24.837732,0
0,2,66.45707,1,2,1,1,0,66.45707,0,66.45707,0
0,6,45.710407,1,6,1,0,0,45.710407,0,45.710407,0
0,6,30.0,0,1,0,1,0,30.0,0,30.0,0
0,6,32.56291,0,1,0,1,0,32.56291,0,32.56291,0
0,3,21.769905,1,0,0,0,2,21.769905,0,21.769905,0
0,6,42.175304,0,7,1,0,2,42.175304,0,42.175304,0
0,5,43.0,0,0,0,0,0,43.0,0,43.0,0
0,6,39.0,0,0,0,0,0,39.0,0,39.0,0
0,3,37.546562,0,2,1,1,0,37.546562,0,37.546562,0
0,6,34.0,0,0,0,0,0,34.0,0,34.0,0
0,6,40.574955,1,2,0,1,0,40.574955,0,40.574955,0
0,3,43.497776,0,1,0,1,0,43.497776,0,43.497776,0
0,3,40.405117,0,2,1,1,0,40.405117,0,40.405117,0
0,6,34.463215,0,0,0,0,0,34.463215,0,34.463215,0
0,3,53.099365,0,1,0,1,0,53.099365,0,53.099365,0
0,6,38.650433,0,1,0,1,0,38.650433,0,38.650433,0
0,3,48.0,0,1,0,1,0,48.0,0,48.0,0
0,2,32.43231,0,2,1,1,2,32.43231,0,32.43231,0
0,2,40.0,0,2,1,1,0,40.0,0,40.0,0
0,2,39.753178,0,0,0,0,0,39.753178,0,39.753178,0
0,3,21.0,1,0,0,0,0,21.0,0,21.0,0
0,3,37.304367,0,2,1,1,0,37.304367,0,37.304367,0
0,3,30.230091,1,0,0,0,0,30.230091,0,30.230091,0
0,3,37.434597,0,2,1,1,0,37.434597,0,37.434597,0
0,6,23.58526,0,4,0,1,0,23.58526,0,23.58526,0
0,6,24.0,1,2,0,1,0,24.0,0,24.0,0
0,3,43.0,2,0,0,0,0,43.0,0,43.0,0
0,3,40.054714,1,2,1,1,0,40.054714,0,40.054714,0
0,3,40.920147,0,2,1,1,0,40.920147,0,40.920147,0
0,6,49.31779,0,0,0,0,0,49.31779,0,49.31779,0
0,3,35.0,0,0,0,0,0,35.0,0,35.0,0
0,6,38.1943,0,1,0,1,0,38.1943,0,38.1943,0
0,6,31.36067,1,1,0,1,0,31.36067,0,31.36067,0
0,6,51.0,1,2,1,1,2,51.0,0,51.0,0
0,2,17.188961,2,1,0,1,2,17.188961,0,17.188961,0
0,2,34.0,1,0,0,0,0,34.0,0,34.0,0
0,6,40.0,1,4,0,1,0,40.0,0,40.0,0
0,6,33.0,0,1,0,1,0,33.0,0,33.0,0
0,7,42.704372,1,6,1,0,0,42.704372,0,42.704372,0
0,7,84.25782,0,2,1,1,0,84.25782,0,84.25782,0
0,6,32.235302,0,1,0,1,0,32.235302,0,32.235302,0
0,3,29.412766,0,1,0,1,0,29.412766,0,29.412766,0
0,6,62.273228,1,10,1,1,0,62.273228,0,62.273228,0
0,6,33.93504,2,5,1,0,0,33.93504,0,33.93504,0
0,3,33.453148,0,1,0,1,0,33.453148,0,33.453148,0
0,3,40.0,0,0,0,0,0,40.0,0,40.0,0
0,3,40.908157,1,2,1,1,0,40.908157,0,40.908157,0
0,3,43.0,1,0,0,0,0,43.0,0,43.0,0
0,2,40.10059,1,2,1,1,0,40.10059,0,40.10059,0
0,2,21.0,1,0,0,0,0,21.0,0,21.0,0
0,6,54.189693,0,1,0,1,0,54.189693,0,54.189693,0
0,6,39.739677,1,3,0,1,0,39.739677,0,39.739677,0
1,6,24.0,1,4,0,1,0,24.0,0,24.0,0
0,3,20.836378,1,0,0,0,0,20.836378,0,20.836378,0
1,5,19.0,2,4,0,1,0,19.0,0,19.0,0
0,3,42.60313,1,0,0,0,0,42.60313,0,42.60313,0
0,4,30.0,0,2,1,1,0,30.0,1,30.0,0
0,3,29.827831,1,1,0,0,0,29.827831,1,29.827831,0
0,6,22.0,0,2,0,1,0,22.0,0,22.0,0
0,3,67.213554,1,2,0,1,0,67.213554,0,67.213554,0
0,6,31.0,1,1,0,1,0,31.0,0,31.0,0
0,6,34.0,1,1,0,1,0,34.0,0,34.0,0
0,6,36.125065,0,0,0,0,0,36.125065,0,36.125065,0
0,6,18.771965,0,0,0,0,0,18.771965,0,18.771965,0
0,6,33.389523,1,1,0,1,0,33.389523,0,33.389523,0
0,6,36.322243,0,1,0,1,0,36.322243,0,36.322243,0
0,7,44.22622,0,0,0,0,0,44.22622,0,44.22622,0
0,3,41.0,0,1,0,1,0,41.0,0,41.0,0
0,3,72.86279,1,1,0,0,0,72.86279,0,72.86279,0
0,5,26.658134,0,1,0,1,0,26.658134,0,26.658134,0
0,6,29.00713,0,10,1,1,0,29.00713,0,29.00713,0
0,3,34.285248,0,0,0,0,0,34.285248,0,34.285248,0
0,6,83.12064,1,2,1,1,0,83.12064,0,83.12064,0
0,3,43.236393,0,1,0,1,0,43.236393,0,43.236393,0
0,3,37.56759,0,2,1,1,0,37.56759,0,37.56759,0
0,6,31.0,1,0,0,0,0,31.0,1,31.0,0
0,3,72.35604,1,0,0,0,0,72.35604,0,72.35604,0
0,3,48.0,0,1,0,1,0,48.0,0,48.0,0
0,3,34.00114,0,0,0,0,0,34.00114,0,34.00114,0
0,3,67.20611,0,2,1,1,0,67.20611,0,67.20611,0
0,6,27.360382,0,3,0,1,0,27.360382,0,27.360382,0
0,6,49.03895,0,0,0,0,0,49.03895,0,49.03895,0
0,6,34.08578,1,1,0,1,0,34.08578,1,34.08578,0
0,6,71.928894,0,2,1,1,0,71.928894,0,71.928894,0
0,6,36.0,0,0,0,0,0,36.0,0,36.0,0
0,4,72.19209,0,2,1,1,0,72.19209,0,72.19209,0
0,6,32.108994,0,0,0,0,0,32.108994,0,32.108994,0
0,4,62.85059,0,1,0,1,0,62.85059,0,62.85059,0
0,6,33.0,0,1,0,1,0,33.0,0,33.0,0
0,6,38.13976,0,0,0,0,0,38.13976,0,38.13976,0
0,6,42.0,1,6,0,0,2,42.0,0,42.0,0
0,2,34.0,1,0,0,0,0,34.0,0,34.0,0
0,2,52.0,0,2,1,1,2,52.0,0,52.0,0
0,4,67.30751,1,3,0,1,0,67.30751,0,67.30751,0
0,6,24.0,1,2,0,1,0,24.0,0,24.0,0
0,6,31.0,1,1,0,1,1,31.0,0,31.0,0
0,4,57.0,1,1,0,1,0,57.0,0,57.0,0
0,7,20.96439,0,0,0,0,0,20.96439,0,20.96439,0
0,3,21.29731,1,1,0,1,0,21.29731,0,21.29731,0
0,3,48.82978,0,5,1,1,0,48.82978,0,48.82978,0
0,6,31.380886,0,1,0,1,0,31.380886,0,31.380886,0
0,6,68.33291,0,2,1,1,0,68.33291,0,68.33291,0
0,6,33.01277,2,5,1,0,0,33.01277,0,33.01277,0
0,3,65.0,0,2,1,1,0,65.0,0,65.0,0
0,2,48.293533,0,1,0,1,0,48.293533,0,48.293533,0
0,3,29.0,1,0,0,0,0,29.0,0,29.0,0
0,6,49.403084,0,0,0,0,0,49.403084,0,49.403084,0
0,6,72.11213,0,3,1,1,0,72.11213,0,72.11213,0
0,3,43.02501,2,0,0,0,0,43.02501,0,43.02501,0
0,6,34.0,0,0,0,0,0,34.0,0,34.0,0
0,6,39.0,0,0,0,0,0,39.0,0,39.0,0
0,6,34.0,0,0,0,0,0,34.0,0,34.0,0
0,2,72.596794,0,3,0,0,0,72.596794,0,72.596794,0
0,4,28.558807,0,1,0,1,0,28.558807,0,28.558807,0
1,7,43.949326,1,6,1,1,0,43.949326,0,43.949326,0
0,6,24.355732,1,3,0,0,0,24.355732,0,24.355732,0
0,6,34.241856,0,2,1,1,0,34.241856,0,34.241856,0
0,3,32.050198,0,0,0,0,2,32.050198,0,32.050198,0
1,2,34.0,0,3,0,0,0,34.0,1,34.0,0
0,6,34.504128,1,1,0,1,0,34.504128,1,34.504128,0
0,6,82.1947,0,2,1,1,0,82.1947,0,82.1947,0
0,7,30.64692,1,1,0,1,1,30.64692,0,30.64692,0
0,7,45.0,0,1,0,0,0,45.0,0,45.0,0
0,2,45.094593,0,2,1,1,0,45.094593,0,45.094593,0
0,6,47.68576,1,2,1,1,0,47.68576,0,47.68576,0
0,2,21.0,1,0,0,0,0,21.0,0,21.0,0
0,4,33.363003,0,5,0,0,0,33.363003,0,33.363003,0
0,5,44.864925,0,5,1,1,0,44.864925,0,44.864925,0
0,6,24.197016,1,1,0,0,0,24.197016,0,24.197016,0
0,3,40.0,0,2,1,1,0,40.0,0,40.0,0
0,6,82.85566,0,2,1,1,0,82.85566,0,82.85566,0
0,5,48.0,0,2,1,1,0,48.0,0,48.0,0
0,2,65.2658,0,2,1,1,0,65.2658,0,65.2658,0
0,3,40.0,0,2,1,1,0,40.0,0,40.0,0
0,2,19.300642,1,0,0,0,0,19.300642,0,19.300642,0
0,6,22.0,0,3,0,1,0,22.0,0,22.0,0
0,2,33.9353,0,1,0,1,0,33.9353,0,33.9353,0
0,3,35.0,0,1,0,1,2,35.0,0,35.0,0
0,2,49.055237,1,6,1,0,0,49.055237,0,49.055237,0
0,2,47.424423,0,2,1,1,0,47.424423,0,47.424423,0
0,2,28.0,0,1,0,1,0,28.0,0,28.0,0
0,3,42.860546,0,1,0,1,0,42.860546,0,42.860546,0
0,3,40.10411,0,1,0,1,0,40.10411,0,40.10411,0
0,5,35.456757,0,0,0,0,0,35.456757,0,35.456757,0
0,6,31.013527,0,0,0,0,0,31.013527,0,31.013527,0
0,5,26.794579,0,1,0,1,0,26.794579,0,26.794579,0
0,6,79.52173,0,2,1,1,0,79.52173,0,79.52173,0
0,3,42.49955,0,1,0,1,0,42.49955,0,42.49955,0
0,6,36.853218,0,0,0,0,0,36.853218,0,36.853218,0
0,3,32.0,0,0,0,0,2,32.0,0,32.0,0
0,2,51.109203,1,2,1,1,0,51.109203,0,51.109203,0
0,3,40.70819,0,2,1,1,0,40.70819,0,40.70819,0
0,6,48.106026,0,1,0,1,0,48.106026,0,48.106026,0
0,3,22.967876,0,1,0,1,0,22.967876,0,22.967876,0
0,6,68.29835,0,2,1,1,0,68.29835,0,68.29835,0
0,6,31.171455,1,6,1,0,0,31.171455,0,31.171455,0
0,3,53.022953,0,0,0,0,0,53.022953,0,53.022953,0
0,6,52.08759,0,1,0,1,0,52.08759,0,52.08759,0
0,3,24.56637,0,0,0,0,0,24.56637,0,24.56637,0
0,6,47.86214,1,2,1,1,0,47.86214,0,47.86214,0
1,6,39.393806,1,5,0,1,0,39.393806,0,39.393806,0
1,5,19.0,2,4,0,1,0,19.0,0,19.0,0
0,3,55.628956,1,2,1,1,0,55.628956,0,55.628956,0
0,3,49.120667,1,2,1,1,0,49.120667,0,49.120667,0
0,2,34.0,1,2,0,0,0,34.0,1,34.0,1
0,3,49.486496,1,7,1,0,0,49.486496,0,49.486496,0
0,3,37.216805,1,1,0,1,0,37.216805,0,37.216805,0
0,6,22.0,2,3,0,0,0,22.0,0,22.0,0
0,2,49.0,1,5,0,1,0,49.0,0,49.0,0
0,5,18.124584,0,1,0,1,0,18.124584,0,18.124584,0
0,2,33.0263,0,1,0,1,5,33.0263,0,33.0263,0
0,6,43.0,0,8,1,1,0,43.0,0,43.0,0
0,2,48.64502,0,1,0,1,0,48.64502,0,48.64502,0
0,3,40.0,0,0,0,0,0,40.0,0,40.0,0
0,3,40.0,0,0,0,0,0,40.0,0,40.0,0
0,4,56.34848,0,1,0,1,0,56.34848,0,56.34848,0
0,3,30.0,1,0,0,0,0,30.0,0,30.0,0
0,6,37.48933,0,0,0,0,0,37.48933,0,37.48933,0
0,3,39.80037,0,1,0,1,0,39.80037,0,39.80037,0
0,7,42.9178,1,6,1,0,0,42.9178,0,42.9178,0
0,6,45.54227,0,1,0,1,1,45.54227,0,45.54227,0
0,6,36.440735,0,0,0,0,0,36.440735,0,36.440735,0
0,4,72.77469,0,2,1,1,0,72.77469,0,72.77469,0
0,2,28.0,0,2,1,1,0,28.0,0,28.0,0
0,6,78.619736,0,2,1,1,0,78.619736,0,78.619736,0
0,2,34.0,1,1,0,1,0,34.0,1,34.0,0
0,6,42.0,1,7,1,0,3,42.0,0,42.0,0
0,3,35.0,0,1,0,1,4,35.0,0,35.0,0
0,6,20.231304,0,0,0,0,0,20.231304,0,20.231304,0
0,6,31.0,1,0,0,0,0,31.0,0,31.0,0
0,6,24.0,1,2,0,1,0,24.0,0,24.0,0
0,6,45.671345,1,6,1,0,0,45.671345,0,45.671345,0
0,2,38.22466,0,1,0,0,0,38.22466,0,38.22466,0
0,6,49.0,0,0,0,0,0,49.0,0,49.0,0
0,3,30.797926,1,1,0,0,0,30.797926,0,30.797926,0
0,2,28.725672,0,1,0,1,0,28.725672,0,28.725672,0
0,2,52.4737,0,1,0,1,0,52.4737,0,52.4737,0
0,3,34.0,0,1,0,1,0,34.0,0,34.0,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
0,2,73.0,0,4,1,1,0,73.0,0,73.0,0
0,2,33.82766,0,1,0,1,5,33.82766,0,33.82766,0
0,8,40.788578,1,6,1,0,0,40.788578,0,40.788578,0
0,4,41.0,1,1,0,1,0,41.0,0,41.0,0
0,4,72.72567,0,2,1,1,0,72.72567,0,72.72567,0
0,5,34.0,2,1,0,1,0,34.0,0,34.0,0
0,6,33.524605,0,1,0,1,0,33.524605,0,33.524605,0
0,6,34.26241,0,2,1,1,0,34.26241,0,34.26241,0
0,5,36.0,0,0,0,0,0,36.0,0,36.0,0
0,3,44.0,0,2,1,1,0,44.0,0,44.0,0
0,3,73.0,0,2,1,1,0,73.0,0,73.0,0
0,3,21.0,1,0,0,0,0,21.0,0,21.0,0
0,6,22.0,2,2,0,0,0,22.0,0,22.0,0
0,6,68.66382,0,3,1,1,0,68.66382,0,68.66382,0
0,7,21.820381,0,1,0,0,0,21.820381,0,21.820381,0
0,2,45.40962,0,2,1,1,0,45.40962,0,45.40962,0
0,3,41.0,0,2,1,1,0,41.0,0,41.0,0
0,4,55.012497,0,1,0,1,0,55.012497,0,55.012497,0
0,6,68.0,0,3,0,1,0,68.0,0,68.0,0
0,6,34.472996,1,1,0,1,0,34.472996,1,34.472996,0
0,3,39.93914,0,1,0,1,3,39.93914,0,39.93914,0
1,6,22.44709,2,3,0,0,0,22.44709,0,22.44709,0
0,6,36.784897,0,1,0,1,0,36.784897,0,36.784897,0
0,3,21.0,1,0,0,0,0,21.0,0,21.0,0
0,2,44.121532,0,2,1,1,0,44.121532,0,44.121532,0
0,3,41.0,1,1,0,1,0,41.0,0,41.0,0
0,6,31.0,1,0,0,0,0,31.0,0,31.0,0
1,5,36.66712,0,8,0,1,0,36.66712,0,36.66712,0
0,6,50.343536,1,0,0,0,0,50.343536,0,50.343536,0
0,6,45.0,0,3,1,1,0,45.0,0,45.0,0
0,2,48.828136,0,1,0,1,0,48.828136,0,48.828136,0
0,6,41.855553,1,7,1,0,2,41.855553,0,41.855553,0
0,6,39.29836,1,2,0,1,0,39.29836,0,39.29836,0
0,3,53.126896,0,1,0,1,0,53.126896,0,53.126896,0
0,3,32.843174,0,0,0,0,0,32.843174,0,32.843174,0
0,2,32.502563,0,1,0,1,0,32.502563,0,32.502563,0
0,3,29.570276,1,0,0,0,0,29.570276,0,29.570276,0
0,2,21.0,1,0,0,0,0,21.0,0,21.0,0
0,2,39.31005,0,0,0,0,0,39.31005,0,39.31005,0
0,6,62.0,0,8,0,1,0,62.0,0,62.0,0
0,5,43.0,0,0,0,0,0,43.0,0,43.0,0
0,3,19.0,1,0,0,0,0,19.0,0,19.0,0
0,3,40.46457,0,2,1,1,0,40.46457,0,40.46457,0
0,2,28.0,0,1,0,1,4,28.0,0,28.0,0
0,5,33.28359,2,1,0,1,6,33.28359,0,33.28359,0
0,3,48.0,0,2,1,1,0,48.0,0,48.0,0
0,7,42.662796,0,2,0,0,0,42.662796,0,42.662796,0
0,2,21.259115,1,0,0,0,0,21.259115,0,21.259115,0
0,8,41.42832,1,6,1,0,0,41.42832,0,41.42832,0
0,3,34.0,0,1,0,1,0,34.0,1,34.0,0
0,3,34.0,1,1,0,1,0,34.0,0,34.0,0
0,2,28.0,0,2,1,1,0,28.0,0,28.0,0
0,6,31.368212,1,1,0,1,0,31.368212,0,31.368212,0
0,6,34.564392,1,1,0,1,0,34.564392,0,34.564392,0
0,3,40.0,0,0,0,0,0,40.0,0,40.0,0
0,6,32.73388,0,1,0,1,0,32.73388,0,32.73388,0
0,5,28.02028,0,1,0,1,0,28.02028,0,28.02028,0
0,4,65.92213,1,2,1,1,0,65.92213,0,65.92213,0
0,3,41.0,0,1,0,1,0,41.0,0,41.0,0
0,3,51.65544,1,2,1,1,0,51.65544,0,51.65544,0
0,6,37.0,0,0,0,0,0,37.0,0,37.0,0
