ID,GBH_12m,Sex,EthnicAppearance_cleaned,Age,InitialRisk,Known 1,Known 2,ProceedingsType,Crimes in pre,DV in Pre
6883,Yes,M,South European - White,49,H,Boy/Girlfriend,Current,Charge/further charge,0,0
11802,No,M,South European - White,50,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
5947,No,F,South European - White,51,S,Boy/Girlfriend,Current,Adult caution,0,0
11479,Yes,M,South European - White,52,H,Boy/Girlfriend,Current,Charge/further charge,0,0
8451,No,M,South European - White,54,M,Boy/Girlfriend,Current,Charge/further charge,0,0
3574,No,M,South European - White,58,M,Partner/Spouse,Current,Charge/further charge,0,0
11304,No,M,South European - White,58,S,Boy/Girlfriend,Current,Charge/further charge,0,0
7667,No,M,South European - White,21,M,Boy/Girlfriend,Ex,First time charged,0,0
4889,No,M,South European - White,26,M,Boy/Girlfriend,Ex,Charge/further charge,2,1
2987,No,M,South European - White,28,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
12502,No,M,South European - White,35,H,Partner/Spouse,Ex,First time charged,0,0
11706,Yes,M,South European - White,40,M,Boy/Girlfriend,Current,Charge/further charge,0,0
12430,No,M,South European - White,49,M,Boy/Girlfriend,Current,Charge/further charge,1,0
7133,Yes,M,South European - White,20,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
8069,No,M,South European - White,21,M,Boy/Girlfriend,Current,Charge/further charge,1,0
10356,Yes,M,South European - White,22,S,Partner/Spouse,Current,Charge/further charge,0,0
12311,No,M,South European - White,28,S,Boy/Girlfriend,Current,Third and subsequent time charged,0,0
443,No,F,South European - White,40,S,Partner/Spouse,Current,Charge/further charge,0,0
9416,No,M,South European - White,19,S,Boy/Girlfriend,Current,Charge/further charge,1,0
7274,No,M,South European - White,37,M,Partner/Spouse,Current,Charge/further charge,0,0
11046,No,M,South European - White,46,H,Boy/Girlfriend,Current,Charge/further charge,0,0
2317,No,M,South European - White,48,H,Partner/Spouse,Current,Charge/further charge,0,0
12335,No,M,South European - White,54,M,Boy/Girlfriend,Ex,Third and subsequent time charged,0,0
1965,No,M,South European - White,54,Unknown,Partner/Spouse,Ex,Charge/further charge,0,0
7288,No,M,Unknown,19,S,Boy/Girlfriend,Current,Charge/further charge,0,0
2586,No,M,Unknown,58,S,Partner/Spouse,Current,Charge/further charge,0,0
3150,No,F,Unknown,27,M,Boy/Girlfriend,Current,Charge/further charge,0,0
2058,No,M,Unknown,42,S,Partner/Spouse,Current,Postal Charge Requisition,1,0
1966,Yes,F,Unknown,43,S,Partner/Spouse,Current,Charge/further charge,0,0
2572,No,M,Unknown,44,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
10566,No,M,Unknown,20,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
10444,No,F,Unknown,31,S,Boy/Girlfriend,Ex,Charge/further charge,1,0
1913,No,F,Unknown,34,S,Boy/Girlfriend,Ex,Postal Charge Requisition,0,0
2029,No,M,Unknown,19,M,Boy/Girlfriend,Current,Postal Charge Requisition,1,0
12595,No,F,Unknown,20,S,Boy/Girlfriend,Current,Third and subsequent time charged,0,0
9404,No,M,Unknown,27,S,Boy/Girlfriend,Current,Charge/further charge,0,0
12536,No,M,Unknown,28,S,Boy/Girlfriend,Current,First time charged,0,0
11958,No,M,Unknown,34,M,Boy/Girlfriend,Current,Charge/further charge,0,0
5048,No,M,Unknown,53,S,Boy/Girlfriend,Current,Charge/further charge,2,0
10471,No,F,Unknown,37,S,Boy/Girlfriend,Current,Charge/further charge,0,0
12553,No,M,White European,29,M,Boy/Girlfriend,Current,Third and subsequent time charged,1,0
12240,No,M,White European,31,M,Boy/Girlfriend,Current,First time charged,1,0
12213,No,M,White European,45,M,Boy/Girlfriend,Current,Charge/further charge,1,0
5869,No,M,White European,23,H,Partner/Spouse,Current,Charge/further charge,0,0
4571,No,M,White European,24,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
6776,Yes,F,White European,24,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
12538,No,M,White European,24,M,Boy/Girlfriend,Current,First time charged,0,0
4441,No,F,White European,25,S,Boy/Girlfriend,Ex,Adult caution,0,0
3774,No,F,White European,26,M,Partner/Spouse,Current,Adult caution,0,0
500,No,M,White European,29,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
3041,No,M,White European,29,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
890,No,F,White European,30,M,Boy/Girlfriend,Current,Charge/further charge,0,0
2680,No,F,White European,30,M,Boy/Girlfriend,Ex,Postal Charge Requisition,0,0
3730,No,M,White European,30,M,Boy/Girlfriend,Current,Charge/further charge,0,0
12343,No,M,White European,31,M,Boy/Girlfriend,Current,Third and subsequent time charged,0,0
11656,No,M,White European,31,S,Partner/Spouse,Current,Charge/further charge,0,0
4026,No,M,White European,32,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
1621,No,F,White European,32,S,Boy/Girlfriend,Ex,Postal Charge Requisition,0,0
5843,No,M,White European,32,S,Boy/Girlfriend,Current,Adult caution,0,0
6858,No,F,White European,34,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
12674,No,F,White European,36,Unknown,Boy/Girlfriend,Ex,Adult caution,0,0
7741,No,M,White European,39,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
10753,No,M,White European,39,S,Boy/Girlfriend,Current,Charge/further charge,0,0
5001,Yes,M,White European,40,M,Partner/Spouse,Ex,Charge/further charge,0,0
1867,No,M,White European,41,M,Boy/Girlfriend,Current,Charge/further charge,0,0
3345,No,F,White European,42,M,Boy/Girlfriend,Current,Adult caution,0,0
10337,No,F,White European,42,S,Partner/Spouse,Current,Adult caution,0,0
11248,No,M,White European,43,H,Boy/Girlfriend,Current,Charge/further charge,0,0
5072,No,M,White European,44,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
10091,No,F,White European,46,H,Partner/Spouse,Ex,Adult caution,0,0
1229,No,M,White European,49,H,Boy/Girlfriend,Current,Charge/further charge,0,0
8385,No,M,White European,49,M,Boy/Girlfriend,Current,Charge/further charge,0,0
11579,No,F,White European,53,S,Boy/Girlfriend,Current,Charge/further charge,0,0
2691,No,M,White European,55,S,Boy/Girlfriend,Current,Charge/further charge,0,0
2694,No,F,White European,62,M,Partner/Spouse,Current,Charge/further charge,0,0
12645,Yes,F,White European,62,Unknown,Partner/Spouse,Current,Charge/further charge,0,0
12273,Yes,M,White European,87,S,Partner/Spouse,Current,Charge/further charge,0,0
11612,No,F,South European - White,22,S,Boy/Girlfriend,Current,Conditional caution,0,0
11696,No,M,South European - White,25,S,Boy/Girlfriend,Current,Charge/further charge,0,0
10580,No,M,South European - White,27,H,Boy/Girlfriend,Current,Charge/further charge,0,0
4903,No,F,South European - White,28,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
8230,Yes,M,South European - White,31,H,Boy/Girlfriend,Current,Charge/further charge,0,0
10578,No,M,South European - White,33,S,Boy/Girlfriend,Ex,Adult caution,0,0
5003,No,F,South European - White,34,H,Partner/Spouse,Current,Charge/further charge,0,0
643,No,F,South European - White,42,H,Boy/Girlfriend,Current,Charge/further charge,0,0
12407,No,M,South European - White,20,S,Boy/Girlfriend,Current,First time charged,0,0
3878,No,F,South European - White,21,S,Boy/Girlfriend,Ex,Postal Charge Requisition,0,0
12088,No,M,South European - White,23,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
12369,No,F,South European - White,23,S,Boy/Girlfriend,Current,Adult caution,0,0
